"Rating","Reviews","Size","Installs","Price"
4.3,95,1.5,10000,0
4.7,416,34,10000,6.99
4.17581188356988,15,24,1000,4.99
4.4,15105,36,1000000,0
4.3,34514,60,5000000,0
4.3,151374,54,10000000,0
4.5,2062,42,500000,0
4.6,6231,31,1000000,0
4.6,50060,98,1000000,0
4.7,188740,69,1000000,1.99
4.5,43852,77,10000000,0
4.3,13330,73,1000000,0
4.5,46369,33,10000000,0
3.5,1960,2.7,1000000,0
4.3,2178,57,500000,0
4.6,29155,83,1000000,0
4.5,2200,73,1000000,0
4.3,267,2.3,50000,0
4.5,144,70,1000,2.99
4.9,18,24,1000,0
4.17581188356988,54,21,5000,0
4.3,5731,31,1000000,0
4.4,11023,16,100000,3.99
2.3,11,12,500,0
4.7,14,27,1000,0
4.4,3017,39,500000,0
4.1,39661,47,1000000,0
4.3,254861,52,10000000,0
4.1,227,69,10000,0
3.6,19601,56,1000000,0
3.5,2580,53,100000,0
3.9,1938,62,1000000,0
3.9,519,76,100000,0
3.8,1652,71,100000,0
3.6,12781,51,1000000,0
3.9,314,28,100000,0
4.3,429,40,100000,0
4,325,27,50000,0
4.2,980,20.53,50000,0
3.7,3482,37,500000,0
3.5,173,49,10000,0
4,154,58,50000,0
4.1,290,73,10000,0
4.2,23,33,1000,0
4.4,12,19,1000,0
3.7,52,32,10000,0
4.7,54,92,1000,0
3.8,20,55,5000,0
4.2,3263,47,1000000,0
3.8,515,85,100000,0
3.9,2510,48,500000,0
4,1130,77,100000,0
3.1,4798,30,500000,0
4.1,54,5.8,5000,0
4.5,51,39,5000,0
4.7,7,25,1000,0
4.1,120,32,10000,0
4.17581188356988,0,8.9,500,0
3.9,1909,84,100000,0
4,286,60,100000,0
4.17581188356988,9,20,1000,0
4.1,58104,17,5000000,0
4.4,175509,20.53,10000000,0
4.3,230564,20.53,10000000,0
4.7,81614,6.6,500000,2.99
4.3,171771,3.2,10000000,0
4.1,278,2.8,100000,0
3.5,11,3,1000,0
4.2,513,2,50000,0
4.6,78,0.37,10000,0
5,19,11,500,0
3.8,24,2.9,5000,0
4.7,7252,9.2,500000,0
4.8,337532,15,10000000,0
4.6,584070,24,5000000,0
4.6,1553,9.2,100000,0
4.5,1303,13,100000,0
4.3,93708,20.53,5000000,0
4.2,24980,9.2,1000000,0
3.9,61230,20.53,10000000,0
4.7,273,6.3,10000,0
4.9,58,3.8,500,2.99
4.3,39,4.2,5000,0
4.6,302,9.9,100000,0
4.17581188356988,95,12,50000,0
4.3,979,9.9,100000,0
4.8,3782,63,50000,0
3.7,24137,20.53,5000000,0
4.4,281635,20.53,5000000,0
4.3,398746,20.53,10000000,0
4.4,70883,31,1000000,0
4,163679,20.53,5000000,0
4.7,1719,20.53,50000,4.99
4.3,201718,35,10000000,0
4.2,522205,20.53,10000000,0
4.8,1264084,62,10000000,0
4.5,174215,93,10000000,0
4.2,112384,5,5000000,0
4.1,108169,20.53,10000000,0
4.6,95201,61,5000000,0
4.5,223941,20.53,10000000,0
3.9,460,6.1,100000,0
4.17581188356988,7,19,1000,0
4.2,556,4.4,50000,0
4.3,88,4.2,1000,0
3.6,60,1.8,10000,0
3.9,442,2.5,50000,0
4.3,70,3.9,10000,0
3.7,87,2,10000,0
4.1,1865,22,100000,0
4.1,66894,20.53,1000000,0
1.9,141,65,1000,0
3.6,9,21,1000,0
3.8,19,21,500,0
4.5,67,12,1000,0
4,24,11,1000,0
4.2,214923,20.53,5000000,0
4.17581188356988,25,18,1000,0
4.17581188356988,15,4.3,1000,0
3.7,98,9.7,10000,0
4.2,238,67,10000,5.99
4.2,3596,31,1000000,0
4.6,43045,20.53,1000000,2.99
4.5,928,8.6,100000,0
4.6,796,25,50000,0
4.7,4501,26,100000,0
4.3,891,6.4,50000,0
2.3,853,88,50000,0
2.8,25,5.8,1000,0
2.8,44,41,10000,0
3,26,20.53,1000,0
3.2,46,6.6,1000,0
3.5,106,24,5000,0
3.8,181,9.8,10000,0
3.4,14,6.2,1000,0
4.4,75,19,1000,0
4,26,8.5,1000,0
4.1,88,20,5000,0
4.3,2649,25,500000,0
4.17581188356988,2,11,1000,0
4.4,2558,61,100000,0
3.5,6747,20.53,1000000,0
4,5886,54,1000000,0
4.9,85,19,1000,0
4,17543,19,5000000,0
4.17581188356988,14,20.53,500,0
4.6,36813,33,500000,0
3.6,9389,64,1000000,0
3.9,2338,45,100000,0
4.2,2822,27,100000,0
4.4,539931,69,10000000,0
4.17581188356988,2,4.9,500,0
4.3,2223,8.6,100000,0
3.7,1032,20.53,100000,0
4.3,2233,36,1000000,0
4.2,1330,96,10000,0.99
3.6,1820,20.53,100000,0
3.8,9513,82,100000,0
3.8,265,20.53,10000,0
4,27557,69,5000000,0
4.9,3071,63,10000,0
3.8,728,20.53,50000,0
4.1,7823,20.53,500000,0
3.5,2000,14,100000,0
4.5,256219,95,10000000,0
4.7,900,30,5000,0
3.8,1093,20.53,100000,0
4,509,20.53,50000,0
3.7,70105,67,10000000,0
3.5,84779,8.5,5000000,0
4.4,83891,48,10000000,0
4,25489,62,1000000,0
4.4,77585,20.53,10000000,0
4.5,9699,23,100000,0.99
4.4,1090,20.53,10000,1.99
3.9,361,20.53,50000,0
4.2,2695,20.53,100000,0
3.5,8,7.9,1000,0
4.3,8894,2.3,100000,0
4.4,70351,20.53,5000000,0
4.4,129,8.1,50000,0
4,22,19,5000,0
2.5,31,54,10000,0
4.17581188356988,1,30,1000,0
1.2,44,27,1000,0
4.17581188356988,0,10,1000,0
4.7,37,10,5000,0
4.4,15,3.1,500,0
4.7,32,2.7,1000,0
4.4,499483,99,10000000,0
4.17581188356988,1,18,500,0
4.17581188356988,239,18,10000,0
4.4,19877,4.5,1000000,0
4.4,54082,21,10000000,0
3.1,497,36,100000,0
4.1,3674,61,500000,0
4.2,43191,14,5000000,0
4.4,936,5.4,50000,2.99
3.6,32112,20.53,1000000,0
4.4,6801,2.8,500000,0
4,2187,20.53,100000,0
3.2,116,20.53,10000,0
2.8,160,7.6,10000,0
3.1,14,4.6,1000,0
2.8,71,10,10000,0
2.1,83,4.8,5000,0
4.4,3344,36,500000,0
3.5,51,11,10000,0
3.1,7300,46,1000000,0
3.2,86,39,10000,0
4.3,51,57,5000,0
4.4,32,2.3,1000,0
3.7,1212,20.53,100000,0
4.4,4518,26,1000000,0
3.9,46,3,5000,0
4.3,9716,1.3,1000000,0
4.3,63782,24,5000000,0
4.4,201537,68,5000000,0
4.17581188356988,35,1.3,1000,0
4.3,11051,44,1000000,0
4.3,38826,7,10000000,0
4.17581188356988,6,5.4,1000,0
4.17581188356988,2,7.6,1000,0
4.5,264282,48,10000000,0
4.6,2721923,25,10000000,0
4.3,15070,6.3,1000000,0
4.1,100179,96,10000000,0
4.4,318867,10,10000000,0
3.5,172373,47,10000000,0
4.1,25438,3.2,1000000,0
4.2,3895,20.53,1000000,0
4.3,9562,5.8,500000,0
4.5,42621,23,1000000,0
4,710,1.1,100000,0
4.3,24456,4.6,1000000,0
4.3,76498,4.3,1000000,0
4.7,37090,4.8,500000,0
4.3,434,3.6,50000,0
4.1,5285,4,500000,0
4.1,68025,3.9,10000000,0
4.2,182,7,50000,0
4.2,3478,20.53,500000,0
3.7,27,18,5000,0
4.3,9606,3.4,100000,0
4.2,1236,3.3,100000,0
4.3,20,5.1,5000,0
4.3,11066,10,1000000,0
4.3,53,3,5000,0
3.8,108,2.8,10000,0
4.1,260,1.3,10000,0
3.9,19,15,5000,0
3.4,44,2.8,10000,0
4.17581188356988,6,3.7,500,0
4.2,61,6.1,10000,0
4.7,5229,20,500000,0
4.6,342,38,10000,0
4.4,382,20,10000,0
4.8,160,6.4,10000,0
4.6,37140,71,1000000,0
3.3,974,33,10000,0
4.5,795,21,50000,0
4.6,2019,41,100000,0
4.9,15883,21,100000,0
4.17581188356988,2,3.6,500,0
4.5,91397,14,1000000,0
4.9,195,29,5000,0
3.7,215,76,10000,0
4.5,93,5.7,10000,0
4.6,57,17,5000,0
4.5,191,28,10000,0
4.8,3346,20.53,50000,0
3.4,144,79,10000,0
4.5,152,36,10000,0
4.5,1526,89,50000,0
4.5,5675,49,100000,0
4.5,104,3,10000,0
4.1,5015,57,100000,0
4.1,41074,16,5000000,0
4.7,2317,5.9,50000,0
4.6,216,40,10000,0
4.9,10,14,500,0
4.5,166,3.5,10000,0
4.6,169,19,10000,0
3.8,729,30,100000,0
4.7,175,12,1000,0
3.9,4354,42,100000,0
4.3,20,4.8,500,0
4.4,16,4.9,1000,0
4.8,12,2.7,1000,0
4.6,13819,3.9,1000000,0
5,104,2.3,1000,0
4.1,7,2.1,1000,0
4.5,3704,4.6,100000,0
3.1,183,7.1,10000,0
4.6,106,4.4,10000,0
4.3,1539,14,50000,0
4.4,20755,17,1000000,0
4.6,407694,20.53,5000000,0
4.3,12,9,1000,0
2.8,9,21,1000,0
4.1,125,15,50000,0
1,2,21,1000,0
5,19,11,500,0
4.17581188356988,2,20,500,0
4.17581188356988,2,47,1000,0
4.1,25,17,1000,0
3.8,4,30,500,0
3.9,22,97,1000,0
4.17581188356988,3,3,1000,0
5,141,15,1000,0
4.17581188356988,9,12,1000,0
4.5,38487,60,1000000,0
4.9,55,25,1000,0
4.17581188356988,154,17,10000,0
4.3,8649,39,1000000,0
4.5,43645,46,5000000,0
4.1,44027,52,5000000,0
4.8,6,7.7,1000,0
3.8,83671,30,10000000,0
4.2,20364,45,5000000,0
4.8,1228,29,10000,0
4.1,71476,50,1000000,0
4,995002,20.53,10000000,0
4.1,79464,27,1000000,0
4.1,72522,51,10000000,0
4.2,3878,69,500000,0
3.9,28429,14,5000000,0
3.9,60097,19,1000000,0
3.7,9296,28,500000,0
4.3,12919,94,1000000,0
4.5,221691,94,5000000,0
4.17581188356988,9,18,1000,0
4.4,108,20.53,5000,0
4.17581188356988,40,9.9,1000,0
2.1,232,29,10000,0
4.2,18584,49,5000000,0
4.17581188356988,22,29,1000,0
4.6,2027,56,100000,0
4.4,26545,40,1000000,0
4.2,70753,14,5000000,0
3.3,21735,37,1000000,0
3.9,2249,20.53,500000,0
4.8,615,2,10000,1.99
4.2,4838,20.53,500000,0
4.3,37277,13,1000000,0
4,13469,5.1,1000000,0
4.5,201,20.53,1000,2.99
2.9,32,9.7,1000,0
4.6,85,2.4,1000,2.99
2.1,2390,35,100000,0
4.5,3673,5.8,500000,0
4,1711,2.1,100000,0
3.7,112,3.9,10000,0
3.6,346,7.5,50000,0
3.9,2372,58,500000,0
4.2,134203,4.1,10000000,0
4.1,382,2.3,50000,0
4.2,1619,43,500000,0
4.7,32,24,1000,0
4.5,10,8,500,0
4.3,30668,33,5000000,0
4.1,59768,20.53,10000000,0
4,105954,43,10000000,0
3.5,2071,36,100000,0
4.2,38473,23,10000000,0
4.4,452589,99,10000000,0
4.2,2183,46,500000,0
4.4,156322,20.53,10000000,0
3.9,2505,2.9,100000,0
3.6,182,41,50000,0
4,103199,44,10000000,0
4.2,33788,27,1000000,0
4.4,1517,8.5,100000,0
4.4,129542,63,1000000,0
4.9,1420,20,10000,0
4.8,12700,10,100000,3.49
4.9,1211,15,10000,0
4.6,1481,3.1,50000,0
4.3,87,30,10000,0
4.2,582,3.2,100000,0
4.6,25,5.6,5000,0
3.6,853,34,100000,0
4,1338,15,100000,0
3.8,11,86,1000,0
4.6,7,12,1000,0
4.7,40,8,1000,0
4.3,340,15,5000,1.99
4.1,665,5.3,50000,0
4.9,36,9.4,1000,0
4.2,6,43,500,0
5,10,21,1000,0
3.8,80,37,10000,0
4.7,1566,26,50000,0
4.5,76,7.8,5000,0
5,33,28,500,0
4.5,75,8.1,5000,0
4.2,53,16,5000,0
3.7,126,45,10000,0
3.8,133,14,10000,0
4.1,1213,13,100000,0
2.9,97,9.9,10000,0
4.17581188356988,7,28,1000,0
4.7,178,12,1000,0
3.2,499,34,100000,0
4.6,8,18,1000,0
4.6,89,5.7,5000,0
3.3,202,38,10000,0
4.5,3320,14,100000,0
3.9,3023,20.53,500000,0
4.3,133,30,10000,0
4.4,133,13,10000,0
3.9,11460,20.53,100000,8.99
4.6,44,45,10000,0
4.2,2093,7,100000,0
4.8,12,12,1000,0
4.5,16815,59,1000000,0
4.6,11235,20.53,100000,2.99
4.4,2207,9.8,100000,0
4.6,1075,20.53,100000,0
4.3,85468,36,1000000,0.99
4.2,36183,20,5000000,0
4.1,128,3.2,10000,0
4.3,275048,41,10000000,0
4.4,19,3.1,1000,0
4.17581188356988,4,16,1000,0
3.8,153176,4.3,10000000,0
4.1,7279,54,1000000,0
4.4,61392,20.53,1000000,0
4.4,3471,20.53,100000,0
4.2,162564,11,10000000,0
4.2,9183,49,1000000,0
3.9,28,15,5000,0
4.2,31,25,1000,0
4.3,111809,40,10000000,0
4.4,26252,24,1000000,0
4.1,222,16,50000,0
4.2,271908,8.1,10000000,0
4.3,332083,6.3,10000000,0
4,3,44,1000,0
3.6,9894,39,500000,0
4.2,8484,1.7,1000000,0
4.17581188356988,9,61,1000,0
3.6,48,26,5000,0
4.2,123,3.3,10000,0
4.4,58,2.5,5000,0
2.7,422,72,50000,0
4.4,35,2.4,1000,7.99
3.4,622,20.53,100000,0
4.8,8,16,500,0
4,939,38,10000,0
3.6,135,75,10000,0
4.1,17,50,1000,0
4.3,834117,44,10000000,0
4.3,245455,84,10000000,0
4.2,1405,9.5,10000,1.2
4.1,297,48,50000,0
4.17581188356988,1,20,500,0
4,368,48,50000,0
4.1,1035,20,50000,0
4.2,21661,16,1000000,0
4.4,28510,78,500000,0
4.17581188356988,13,5.7,1000,0
4.2,7339,4,100000,0
4.7,61445,7.8,1000000,0
4.6,32433,46,1000000,0
4.7,2036,6.8,100000,0
4.1,174,12,5000,0
4.9,52,19,1000,0
4.3,56496,81,1000000,0
4.2,5442,17,100000,0
4.7,376223,24,1000000,0
4.1,80,13,1000,0
4.17581188356988,20,2.7,10000,0
4.2,5775,4.9,500000,0
5,22,8.6,1000,0
4.17581188356988,67,82,10000,0
4,88486,20.53,5000000,0
4.2,117,13,5000,0
4.17581188356988,38,9.8,5000,0
4.5,398307,19,10000000,0
